<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
USDJPY,20091112,00:00:00,89.8600,89.6200,90.5800,90.3600
USDJPY,20091113,00:00:00,90.3600,89.4500,90.3900,89.6400
USDJPY,20091116,00:00:00,89.5700,88.7300,89.6800,89.1100
USDJPY,20091117,00:00:00,89.1100,88.7100,89.5100,89.3200
USDJPY,20091118,00:00:00,89.3300,88.9900,89.4600,89.2900
USDJPY,20091119,00:00:00,89.2900,88.6200,89.4100,88.9200
USDJPY,20091120,00:00:00,88.9100,88.6600,89.1000,89.0000
USDJPY,20091123,00:00:00,88.8000,88.5500,89.1600,89.0300
USDJPY,20091124,00:00:00,89.0300,88.3400,89.0300,88.5000
USDJPY,20091125,00:00:00,88.5000,87.2000,88.6100,87.3100
USDJPY,20091126,00:00:00,87.3100,86.2700,87.4500,86.3900
USDJPY,20091127,00:00:00,86.3900,84.8000,86.9900,86.5500
USDJPY,20091130,00:00:00,86.5800,85.8400,86.8300,86.3100
USDJPY,20091201,00:00:00,86.3100,86.1400,87.5100,86.7100
USDJPY,20091202,00:00:00,86.7200,86.5700,87.6500,87.6100
USDJPY,20091203,00:00:00,87.6000,87.4600,88.4500,88.3700
USDJPY,20091204,00:00:00,88.3800,87.9800,90.7400,90.4800
USDJPY,20091207,00:00:00,90.2900,89.0300,90.3400,89.3200
USDJPY,20091208,00:00:00,89.3200,88.1600,89.4200,88.3000
USDJPY,20091209,00:00:00,88.3100,87.3500,88.6700,87.9800
USDJPY,20091210,00:00:00,87.9800,87.7100,88.4300,88.2900
USDJPY,20091211,00:00:00,88.2900,88.1900,89.7800,89.0400
USDJPY,20091214,00:00:00,89.2800,88.3000,89.2900,88.6900
USDJPY,20091215,00:00:00,88.6800,88.5800,89.9200,89.6900
USDJPY,20091216,00:00:00,89.6800,89.3700,89.9500,89.7900
USDJPY,20091217,00:00:00,89.7900,89.5400,90.3400,89.8700
USDJPY,20091218,00:00:00,89.8700,88.9600,90.8900,90.3100
USDJPY,20091221,00:00:00,90.5400,90.2200,91.2200,91.1700
USDJPY,20091222,00:00:00,91.1600,90.9800,91.8400,91.8000
USDJPY,20091223,00:00:00,91.7900,91.2900,91.8400,91.5700
USDJPY,20091224,00:00:00,91.5700,91.1100,91.7500,91.5900
USDJPY,20091228,00:00:00,91.5600,91.4000,91.7300,91.6500
USDJPY,20091229,00:00:00,91.6500,91.5100,92.0500,91.9800
USDJPY,20091230,00:00:00,91.9900,91.8800,92.7400,92.4200
USDJPY,20091231,00:00:00,92.4200,91.8900,93.1200,93.0900
USDJPY,20100104,00:00:00,92.9100,92.1700,93.1800,92.3900
USDJPY,20100105,00:00:00,92.3900,91.2500,92.5200,91.7100
USDJPY,20100106,00:00:00,91.7100,91.5000,92.7100,92.3200
USDJPY,20100107,00:00:00,92.3200,92.0900,93.7400,93.5600
USDJPY,20100108,00:00:00,93.5500,92.2700,93.6400,92.5900
USDJPY,20100111,00:00:00,92.5600,91.7900,92.6300,92.0500
USDJPY,20100112,00:00:00,92.0500,90.7100,92.4000,91.1100
USDJPY,20100113,00:00:00,91.1100,90.8800,91.5300,91.3400
USDJPY,20100114,00:00:00,91.3300,90.8200,92.0100,91.2300
USDJPY,20100115,00:00:00,91.2300,90.5800,91.2900,90.8100
USDJPY,20100118,00:00:00,90.9300,90.6000,91.0300,90.6400
USDJPY,20100119,00:00:00,90.6400,90.3000,91.2400,91.1100
USDJPY,20100120,00:00:00,91.1100,90.7700,91.4300,91.2300
USDJPY,20100121,00:00:00,91.2400,90.1000,91.8500,90.3600
USDJPY,20100122,00:00:00,90.3700,89.7600,90.5300,89.8500
USDJPY,20100125,00:00:00,89.9300,89.8000,90.3100,90.2300
USDJPY,20100126,00:00:00,90.2300,89.3200,90.5200,89.6000
USDJPY,20100127,00:00:00,89.6000,89.1200,90.0500,89.9900
USDJPY,20100128,00:00:00,89.9800,89.6200,90.5100,89.8600
USDJPY,20100129,00:00:00,89.8600,89.5600,90.8900,90.2300
USDJPY,20100201,00:00:00,90.2000,89.9700,90.9100,90.6900
USDJPY,20100202,00:00:00,90.6900,90.2400,90.8900,90.3600
USDJPY,20100203,00:00:00,90.3600,90.0600,91.2500,90.9500
USDJPY,20100204,00:00:00,90.9500,88.5400,91.0500,89.1000
USDJPY,20100205,00:00:00,89.1000,88.8000,89.8500,89.3600
USDJPY,20100208,00:00:00,89.1900,89.1300,89.5300,89.2400
USDJPY,20100209,00:00:00,89.2500,89.1800,89.9000,89.7700
USDJPY,20100210,00:00:00,89.7800,89.2400,90.0300,89.9400
USDJPY,20100211,00:00:00,89.9400,89.5600,90.1100,89.7000
USDJPY,20100212,00:00:00,89.7000,89.5700,90.3900,89.9700
USDJPY,20100215,00:00:00,90.0300,89.8900,90.2100,90.0300
USDJPY,20100216,00:00:00,90.0200,89.7100,90.4800,90.1900
USDJPY,20100217,00:00:00,90.1900,90.1300,91.3600,91.1300
USDJPY,20100218,00:00:00,91.1300,90.5500,92.0200,91.9900
USDJPY,20100219,00:00:00,91.9800,91.5900,92.1200,91.5900
USDJPY,20100222,00:00:00,91.6100,91.0000,91.8700,91.1600
USDJPY,20100223,00:00:00,91.1700,89.9000,91.2700,90.1800
USDJPY,20100224,00:00:00,90.1800,89.7500,90.3300,90.1700
USDJPY,20100225,00:00:00,90.1700,88.7800,90.2900,89.1100
USDJPY,20100226,00:00:00,89.1200,88.7300,89.4700,88.8200
USDJPY,20100301,00:00:00,88.9300,88.7900,89.4500,89.1500
USDJPY,20100302,00:00:00,89.1500,88.5400,89.3500,88.7400
USDJPY,20100303,00:00:00,88.7400,88.3000,88.9700,88.4900
USDJPY,20100304,00:00:00,88.4800,88.1200,89.2200,89.1100
USDJPY,20100305,00:00:00,89.1000,89.0800,90.5600,90.3300
USDJPY,20100308,00:00:00,90.4000,90.1300,90.6500,90.2600
USDJPY,20100309,00:00:00,90.2600,89.6100,90.2900,89.8800
USDJPY,20100310,00:00:00,89.8800,89.8800,90.7900,90.5000
USDJPY,20100311,00:00:00,90.5000,90.1900,90.6800,90.6000
USDJPY,20100312,00:00:00,90.6000,90.1500,91.0600,90.4400
USDJPY,20100315,00:00:00,90.5700,90.3400,90.7700,90.4000
USDJPY,20100316,00:00:00,90.4100,89.9700,90.7100,90.3000
USDJPY,20100317,00:00:00,90.3000,90.0100,90.6900,90.3600
USDJPY,20100318,00:00:00,90.3500,89.7500,90.7700,90.4500
USDJPY,20100319,00:00:00,90.4500,90.3100,90.6900,90.5300
USDJPY,20100322,00:00:00,90.4800,89.8100,90.7500,90.1200
USDJPY,20100323,00:00:00,90.1200,90.1100,90.4500,90.3700
USDJPY,20100324,00:00:00,90.3800,90.3300,92.3700,92.1000
USDJPY,20100325,00:00:00,92.1000,91.7400,92.9300,92.6900
USDJPY,20100326,00:00:00,92.6900,92.2800,92.8700,92.4900
USDJPY,20100329,00:00:00,92.4200,92.3300,92.7600,92.5200
USDJPY,20100330,00:00:00,92.5300,92.1000,92.9900,92.7500
USDJPY,20100331,00:00:00,92.7500,92.7300,93.6000,93.4500
USDJPY,20100401,00:00:00,93.4500,93.2600,94.0100,93.8500
USDJPY,20100402,00:00:00,93.8400,93.6300,94.6600,94.5300
USDJPY,20100405,00:00:00,94.6400,94.0600,94.6500,94.3100
USDJPY,20100406,00:00:00,94.3100,93.6400,94.3500,93.7300
USDJPY,20100407,00:00:00,93.7300,93.1300,94.2300,93.2300
USDJPY,20100408,00:00:00,93.2400,92.8100,93.4600,93.3700
USDJPY,20100409,00:00:00,93.3700,93.1000,93.7600,93.1500
USDJPY,20100412,00:00:00,93.1800,92.9600,93.5800,93.1700
USDJPY,20100413,00:00:00,93.1800,92.5600,93.3800,93.1800
USDJPY,20100414,00:00:00,93.1700,92.8100,93.6900,93.2400
USDJPY,20100415,00:00:00,93.2500,92.8600,93.5000,93.0600
USDJPY,20100416,00:00:00,93.0600,91.8900,93.1100,92.0900
USDJPY,20100419,00:00:00,92.0000,91.5800,92.5100,92.4000
USDJPY,20100420,00:00:00,92.4000,92.3800,93.3700,93.2000
USDJPY,20100421,00:00:00,93.2000,92.9200,93.4100,93.1400
USDJPY,20100422,00:00:00,93.1500,92.7200,93.5800,93.4300
USDJPY,20100423,00:00:00,93.4300,93.2900,94.3000,94.0100
USDJPY,20100426,00:00:00,94.0000,93.8800,94.3300,94.0000
USDJPY,20100427,00:00:00,93.9900,92.7900,94.0000,93.0800
USDJPY,20100428,00:00:00,93.0800,92.9700,94.2900,94.1400
USDJPY,20100429,00:00:00,94.1400,93.8300,94.2300,94.0700
USDJPY,20100430,00:00:00,94.0700,93.8600,94.5600,93.9100
USDJPY,20100503,00:00:00,93.9300,93.8200,94.7600,94.5600
USDJPY,20100504,00:00:00,94.5700,94.3100,94.9600,94.6500
USDJPY,20100505,00:00:00,94.6500,93.5200,94.9500,93.9400
USDJPY,20100506,00:00:00,93.9400,88.1200,93.9500,90.8000
USDJPY,20100507,00:00:00,90.8100,89.9900,93.1400,91.3800
USDJPY,20100510,00:00:00,92.5700,91.7000,93.5100,93.3300
USDJPY,20100511,00:00:00,93.3300,92.1900,93.3700,92.6400
USDJPY,20100512,00:00:00,92.6500,92.4200,93.2500,93.2300
USDJPY,20100513,00:00:00,93.2300,92.5700,93.6100,92.6600
USDJPY,20100514,00:00:00,92.6600,91.7900,93.0600,92.3000
USDJPY,20100517,00:00:00,92.3100,91.7400,92.6600,92.5800
USDJPY,20100518,00:00:00,92.5800,91.8900,92.9300,92.0300
USDJPY,20100519,00:00:00,92.0200,90.9400,92.1300,91.7700
USDJPY,20100520,00:00:00,91.7800,88.9500,91.8500,89.2800
USDJPY,20100521,00:00:00,89.2700,89.2000,90.4500,89.9800
USDJPY,20100524,00:00:00,90.1500,89.7300,90.5900,90.2500
USDJPY,20100525,00:00:00,90.2500,89.2400,90.4400,90.2900
USDJPY,20100526,00:00:00,90.2800,89.7900,90.6400,89.9200
USDJPY,20100527,00:00:00,89.9300,89.8800,91.0600,90.9400
USDJPY,20100528,00:00:00,90.9400,90.5900,91.3800,90.8800
USDJPY,20100531,00:00:00,91.0000,90.9000,91.5900,91.1700
USDJPY,20100601,00:00:00,91.1700,90.5200,91.4300,90.9700
USDJPY,20100602,00:00:00,90.9800,90.9700,92.3300,92.2200
USDJPY,20100603,00:00:00,92.2100,92.0200,92.7800,92.5500
USDJPY,20100604,00:00:00,92.5600,91.4100,92.8600,91.6800
USDJPY,20100607,00:00:00,91.8300,90.9600,92.0600,91.4400
USDJPY,20100608,00:00:00,91.4400,90.8300,91.9000,91.5000
USDJPY,20100609,00:00:00,91.5000,91.0300,91.6400,91.2900
USDJPY,20100610,00:00:00,91.2900,90.8300,91.4400,91.3700
USDJPY,20100611,00:00:00,91.3800,91.2200,91.7400,91.6500
USDJPY,20100614,00:00:00,91.7500,91.3900,92.0800,91.5900
USDJPY,20100615,00:00:00,91.6000,91.0600,91.6700,91.4900
USDJPY,20100616,00:00:00,91.4800,91.0800,91.7900,91.3600
USDJPY,20100617,00:00:00,91.3700,90.4900,91.4200,90.8900
USDJPY,20100618,00:00:00,90.8900,90.4200,90.9400,90.7200
USDJPY,20100621,00:00:00,90.4200,90.2700,91.4400,90.9900
USDJPY,20100622,00:00:00,90.9900,90.3100,91.0700,90.4700
USDJPY,20100624,00:00:00,89.9200,89.2100,89.9500,89.5700
USDJPY,20100625,00:00:00,89.5700,89.2000,89.7500,89.2500
USDJPY,20100628,00:00:00,89.3100,89.0400,89.4300,89.3400
USDJPY,20100629,00:00:00,89.3400,88.2700,89.3900,88.5000
USDJPY,20100630,00:00:00,88.4900,88.3300,88.7400,88.3800
USDJPY,20100701,00:00:00,88.3800,86.9500,88.5300,87.7400
USDJPY,20100702,00:00:00,87.7400,87.3200,88.1800,87.7700
USDJPY,20100705,00:00:00,87.7000,87.6100,87.9800,87.7400
USDJPY,20100706,00:00:00,87.7500,87.3300,87.9500,87.5300
USDJPY,20100707,00:00:00,87.5200,87.0000,87.7800,87.7600
USDJPY,20100708,00:00:00,87.7500,87.6400,88.6100,88.4100
USDJPY,20100709,00:00:00,88.4100,88.3500,88.6700,88.6100
USDJPY,20100712,00:00:00,88.6500,88.3700,89.1200,88.6100
USDJPY,20100713,00:00:00,88.6100,88.0100,88.8400,88.6600
USDJPY,20100714,00:00:00,88.6600,88.0600,89.0800,88.3800
USDJPY,20100715,00:00:00,88.3800,87.2200,88.3800,87.3400
USDJPY,20100716,00:00:00,87.3500,86.2500,87.4700,86.6400
USDJPY,20100719,00:00:00,86.5900,86.4600,87.1900,86.7500
USDJPY,20100720,00:00:00,86.7500,86.6700,87.5500,87.4200
USDJPY,20100721,00:00:00,87.4200,86.8500,87.4200,86.9300
USDJPY,20100722,00:00:00,86.9400,86.3200,87.1800,87.0000
USDJPY,20100723,00:00:00,87.0100,86.7200,87.4700,87.3400
USDJPY,20100726,00:00:00,87.5100,86.8100,87.6900,86.9400
USDJPY,20100727,00:00:00,86.9400,86.8100,87.9500,87.8400
USDJPY,20100728,00:00:00,87.8300,87.2400,88.0900,87.3400
USDJPY,20100729,00:00:00,87.3400,86.5500,87.4900,86.8700
USDJPY,20100730,00:00:00,86.8700,85.9300,86.8900,86.3700
USDJPY,20100802,00:00:00,86.4000,86.3000,86.8600,86.4000
USDJPY,20100803,00:00:00,86.4000,85.6600,86.6300,85.7800
USDJPY,20100804,00:00:00,85.7800,85.3000,86.3500,86.3100
USDJPY,20100805,00:00:00,86.3100,85.6900,86.4300,85.8300
USDJPY,20100806,00:00:00,85.8300,85.0000,86.1500,85.3600
USDJPY,20100809,00:00:00,85.3500,85.2800,85.9700,85.9200
USDJPY,20100810,00:00:00,85.9100,85.1600,86.2000,85.3100
USDJPY,20100811,00:00:00,85.3100,84.7100,85.4400,85.2300
USDJPY,20100812,00:00:00,85.2200,84.9100,85.9500,85.8500
USDJPY,20100813,00:00:00,85.8500,85.5500,86.3400,86.2700
USDJPY,20100816,00:00:00,86.2000,85.1800,86.2200,85.2900
USDJPY,20100817,00:00:00,85.2900,85.1000,85.6500,85.5400
USDJPY,20100818,00:00:00,85.5400,85.1700,85.6600,85.3700
USDJPY,20100819,00:00:00,85.3600,84.8800,85.8900,85.2800
USDJPY,20100820,00:00:00,85.2700,85.1700,85.7900,85.6200
USDJPY,20100823,00:00:00,85.5800,85.0400,85.6400,85.0800
USDJPY,20100824,00:00:00,85.0800,83.5800,85.1700,84.1200
USDJPY,20100825,00:00:00,84.1200,84.0300,84.8100,84.5800
USDJPY,20100826,00:00:00,84.5800,84.3100,84.8600,84.4400
USDJPY,20100827,00:00:00,84.4400,84.2500,85.4200,85.3300
USDJPY,20100830,00:00:00,85.3300,84.4800,85.8800,84.5600
USDJPY,20100831,00:00:00,84.5500,83.8100,84.6400,84.1500
USDJPY,20100901,00:00:00,84.1500,83.6600,84.6400,84.4200
USDJPY,20100902,00:00:00,84.4400,83.9900,84.5300,84.2700
USDJPY,20100903,00:00:00,84.2800,84.1500,85.1900,84.3900
USDJPY,20100906,00:00:00,84.3600,84.0300,84.4700,84.1100
USDJPY,20100907,00:00:00,84.1100,83.5000,84.2300,83.7500
USDJPY,20100908,00:00:00,83.7600,83.3300,84.0100,83.8400
USDJPY,20100909,00:00:00,83.8400,83.4700,84.0000,83.8100
USDJPY,20100910,00:00:00,83.8100,83.7300,84.3500,84.1800
USDJPY,20100913,00:00:00,84.1600,83.4800,84.3400,83.7200
USDJPY,20100914,00:00:00,83.7200,82.9100,83.7300,83.0000
USDJPY,20100915,00:00:00,83.0100,82.8600,85.7400,85.7200
USDJPY,20100916,00:00:00,85.7300,85.2100,85.9000,85.8200
USDJPY,20100917,00:00:00,85.8200,85.5800,85.9000,85.7800
USDJPY,20100920,00:00:00,85.7200,85.4900,85.7800,85.6700
USDJPY,20100921,00:00:00,85.6700,84.9600,85.7500,85.1400
USDJPY,20100922,00:00:00,85.1400,84.2500,85.1600,84.5300
USDJPY,20100923,00:00:00,84.5200,84.2500,84.6400,84.3800
USDJPY,20100924,00:00:00,84.3800,84.1000,85.3600,84.2400
USDJPY,20100927,00:00:00,84.2700,84.0900,84.3700,84.2700
USDJPY,20100928,00:00:00,84.2700,83.6800,84.3100,83.8000
USDJPY,20100929,00:00:00,83.8000,83.4800,84.0600,83.7000
USDJPY,20100930,00:00:00,83.7000,83.1500,83.7900,83.4800
USDJPY,20101001,00:00:00,83.4800,83.1400,83.5600,83.2800
USDJPY,20101004,00:00:00,83.2400,83.1600,83.8400,83.4000
USDJPY,20101005,00:00:00,83.4000,82.9400,83.9500,83.2100
USDJPY,20101006,00:00:00,83.2100,82.7500,83.2400,82.8900
USDJPY,20101007,00:00:00,82.9000,82.0900,83.0000,82.2900
USDJPY,20101008,00:00:00,82.3000,81.7100,82.5400,82.0600
USDJPY,20101011,00:00:00,81.4500,81.4500,82.1500,82.0500
USDJPY,20101012,00:00:00,82.0500,81.6500,82.3200,81.8100
USDJPY,20101013,00:00:00,81.8100,81.7000,81.9800,81.7700
USDJPY,20101014,00:00:00,81.7800,80.8700,81.8200,81.4200
USDJPY,20101015,00:00:00,81.4300,80.8600,81.6000,81.4000
USDJPY,20101018,00:00:00,81.4000,81.1100,81.4600,81.2400
USDJPY,20101019,00:00:00,81.2400,81.1200,81.8900,81.5900
USDJPY,20101020,00:00:00,81.5900,80.8300,81.6400,81.1200
USDJPY,20101021,00:00:00,81.1100,80.9000,81.8000,81.2700
USDJPY,20101022,00:00:00,81.2700,80.9700,81.4800,81.3400
USDJPY,20101025,00:00:00,81.3700,80.3900,81.3800,80.7600
USDJPY,20101026,00:00:00,80.7500,80.6000,81.6200,81.3900
USDJPY,20101027,00:00:00,81.3900,81.2900,81.9600,81.6900
USDJPY,20101028,00:00:00,81.6900,80.8400,81.7400,81.0000
USDJPY,20101029,00:00:00,80.9900,80.4300,81.0500,80.4500
USDJPY,20101101,00:00:00,80.3400,80.2800,81.3800,80.5400
USDJPY,20101102,00:00:00,80.5400,80.4600,80.9300,80.6500
USDJPY,20101103,00:00:00,80.6400,80.5800,81.5600,81.0500
USDJPY,20101104,00:00:00,81.0500,80.5700,81.1900,80.7400
USDJPY,20101105,00:00:00,80.7400,80.6000,81.4400,81.2500
USDJPY,20101108,00:00:00,81.2700,80.9800,81.4100,81.1200
USDJPY,20101109,00:00:00,81.1200,80.5200,81.9300,81.6200
USDJPY,20101110,00:00:00,81.6200,81.5300,82.7600,82.2000
USDJPY,20101111,00:00:00,82.2000,82.0200,82.5800,82.4800
USDJPY,20101112,00:00:00,82.4800,81.6400,82.6300,82.4100
USDJPY,20101115,00:00:00,82.4700,82.3800,83.2300,83.1200
USDJPY,20101116,00:00:00,83.1200,82.8300,83.5600,83.3400
USDJPY,20101117,00:00:00,83.3400,83.0100,83.5200,83.1500
USDJPY,20101118,00:00:00,83.1500,83.0800,83.7600,83.4400
USDJPY,20101119,00:00:00,83.4400,83.1200,83.6200,83.4500
USDJPY,20101122,00:00:00,83.4200,83.2100,83.5400,83.2600
USDJPY,20101123,00:00:00,83.2600,82.7700,83.8200,83.1200
USDJPY,20101124,00:00:00,83.1200,82.9300,83.6400,83.5300
USDJPY,20101125,00:00:00,83.5300,83.3800,83.6700,83.6400
USDJPY,20101126,00:00:00,83.6400,83.6100,84.1600,84.0700
USDJPY,20101129,00:00:00,84.0700,83.8000,84.3800,84.2400
USDJPY,20101130,00:00:00,84.2400,83.4100,84.2700,83.6400
USDJPY,20101201,00:00:00,83.6400,83.3600,84.3600,84.1400
USDJPY,20101202,00:00:00,84.1400,83.4700,84.3400,83.8200
USDJPY,20101203,00:00:00,83.8200,82.5200,83.8300,82.7000
USDJPY,20101206,00:00:00,82.6800,82.5500,82.9700,82.5900
USDJPY,20101207,00:00:00,82.5900,82.3200,83.6300,83.4500
USDJPY,20101208,00:00:00,83.4600,83.4500,84.2800,84.0100
USDJPY,20101209,00:00:00,84.0200,83.5000,84.0900,83.7300
USDJPY,20101210,00:00:00,83.7400,83.4300,83.9900,83.9200
USDJPY,20101213,00:00:00,83.9800,83.0900,84.3200,83.4400
USDJPY,20101214,00:00:00,83.4500,82.8200,83.7500,83.6200
USDJPY,20101215,00:00:00,83.6100,83.6000,84.4800,84.2800
USDJPY,20101216,00:00:00,84.2700,83.8700,84.4200,83.9900
USDJPY,20101217,00:00:00,83.9800,83.6700,84.1800,83.8400
USDJPY,20101220,00:00:00,83.9600,83.6100,84.0900,83.7600
USDJPY,20101221,00:00:00,83.7600,83.4800,83.8800,83.7200
USDJPY,20101222,00:00:00,83.7300,83.4000,83.8300,83.5400
USDJPY,20101223,00:00:00,83.5400,82.8400,83.5600,82.9800
USDJPY,20101224,00:00:00,82.9900,82.8300,83.1300,82.8900
USDJPY,20101227,00:00:00,82.8900,82.6300,82.9500,82.7600
USDJPY,20101228,00:00:00,82.7600,81.7900,82.7800,82.3900
USDJPY,20101229,00:00:00,82.4000,81.5800,82.4000,81.6400
USDJPY,20101230,00:00:00,81.6400,81.2700,81.8200,81.4800
USDJPY,20101231,00:00:00,81.4800,80.9200,81.5200,81.1900
USDJPY,20110103,00:00:00,80.9800,80.9800,81.7200,81.7200
USDJPY,20110104,00:00:00,81.7200,81.5900,82.2600,82.0700
USDJPY,20110105,00:00:00,82.0800,81.8600,83.3500,83.2000
USDJPY,20110106,00:00:00,83.2000,82.8600,83.3700,83.2500
USDJPY,20110107,00:00:00,83.2500,82.8300,83.6500,83.0100
USDJPY,20110110,00:00:00,83.1200,82.6500,83.2500,82.6700
USDJPY,20110111,00:00:00,82.6700,82.6600,83.4700,83.3200
USDJPY,20110112,00:00:00,83.3200,82.7900,83.4400,83.0100
USDJPY,20110113,00:00:00,83.0100,82.5300,83.1200,82.7400
USDJPY,20110114,00:00:00,82.7500,82.3900,83.0400,82.9400
USDJPY,20110117,00:00:00,82.8500,82.3300,82.9800,82.6700
USDJPY,20110118,00:00:00,82.6700,82.3100,82.8000,82.5800
USDJPY,20110119,00:00:00,82.5800,81.8300,82.6600,82.0800
USDJPY,20110120,00:00:00,82.0800,82.0200,83.0900,82.9600
USDJPY,20110121,00:00:00,82.9600,82.5100,83.0600,82.5400
USDJPY,20110124,00:00:00,82.6600,82.2800,82.8900,82.5100
USDJPY,20110125,00:00:00,82.5100,81.9600,82.6400,82.1800
USDJPY,20110126,00:00:00,82.1800,81.9600,82.5800,82.2200
USDJPY,20110127,00:00:00,82.2200,82.0000,83.1800,82.8200
USDJPY,20110128,00:00:00,82.8200,81.9700,82.9000,82.1100
USDJPY,20110131,00:00:00,82.1400,81.8900,82.2300,82.0500
USDJPY,20110201,00:00:00,82.0500,81.2900,82.1200,81.3500
USDJPY,20110202,00:00:00,81.3500,81.3400,81.8300,81.5300
USDJPY,20110203,00:00:00,81.5300,81.3800,82.0300,81.6100
USDJPY,20110204,00:00:00,81.6000,81.2200,82.4300,82.1800
USDJPY,20110207,00:00:00,82.2500,82.1400,82.4400,82.3100
USDJPY,20110208,00:00:00,82.3100,81.7500,82.4000,82.2600
USDJPY,20110209,00:00:00,82.2600,82.1800,82.6400,82.3300
USDJPY,20110210,00:00:00,82.3400,82.3100,83.3400,83.3200
USDJPY,20110211,00:00:00,83.3200,83.2200,83.6500,83.4300
USDJPY,20110214,00:00:00,83.4500,83.0800,83.4700,83.2500
USDJPY,20110215,00:00:00,83.2500,83.1800,83.8900,83.7400
USDJPY,20110216,00:00:00,83.7300,83.4700,83.9500,83.6500
USDJPY,20110217,00:00:00,83.6500,83.1300,83.7200,83.3000
USDJPY,20110218,00:00:00,83.3000,83.0100,83.5000,83.0800
USDJPY,20110221,00:00:00,83.1100,83.0100,83.4900,83.1200
USDJPY,20110222,00:00:00,83.1200,82.5600,83.4000,82.7400
USDJPY,20110223,00:00:00,82.7500,82.3000,82.8600,82.4000
USDJPY,20110224,00:00:00,82.4000,81.6000,82.4600,81.9000
USDJPY,20110225,00:00:00,81.8900,81.6300,82.0300,81.6300
USDJPY,20110228,00:00:00,81.6500,81.6000,81.9500,81.7500
USDJPY,20110301,00:00:00,81.7500,81.7100,82.2100,81.8800
USDJPY,20110302,00:00:00,81.8800,81.5600,82.0900,81.8000
USDJPY,20110303,00:00:00,81.8000,81.7000,82.4900,82.3900
USDJPY,20110304,00:00:00,82.3900,82.2000,83.0400,82.2900
USDJPY,20110307,00:00:00,82.2100,81.9300,82.3600,82.2900
USDJPY,20110308,00:00:00,82.2900,82.1900,82.8300,82.6600
USDJPY,20110309,00:00:00,82.6600,82.5600,82.9100,82.7500
USDJPY,20110310,00:00:00,82.7400,82.6700,83.1400,82.8900
USDJPY,20110311,00:00:00,82.8800,81.6400,83.2700,81.8700
USDJPY,20110314,00:00:00,81.5000,81.2000,82.4200,81.6900
USDJPY,20110315,00:00:00,81.6900,80.5900,82.0000,80.7800
USDJPY,20110316,00:00:00,80.7800,76.5100,81.1400,78.5100
USDJPY,20110317,00:00:00,78.5000,78.2400,79.7100,79.1800
USDJPY,20110318,00:00:00,79.1700,79.0700,81.9600,80.5700
USDJPY,20110321,00:00:00,80.8600,80.7400,81.2900,81.2200
USDJPY,20110322,00:00:00,81.2200,80.8300,81.2600,81.0100
USDJPY,20110323,00:00:00,81.0100,80.6800,81.0400,80.9000
USDJPY,20110324,00:00:00,80.9100,80.7400,81.0300,80.9800
USDJPY,20110325,00:00:00,80.9700,80.8600,81.4700,81.3100
USDJPY,20110328,00:00:00,81.3700,81.3700,81.8200,81.7000
USDJPY,20110329,00:00:00,81.7100,81.5200,82.4600,82.4500
USDJPY,20110330,00:00:00,82.4500,82.3400,83.1600,82.9000
USDJPY,20110331,00:00:00,82.9000,82.5500,83.2000,83.1700
USDJPY,20110401,00:00:00,83.1700,83.1500,84.7100,84.0800
USDJPY,20110404,00:00:00,84.1100,83.8300,84.3500,84.1300
USDJPY,20110405,00:00:00,84.1200,84.0400,85.2000,85.1400
USDJPY,20110406,00:00:00,85.1500,84.8200,85.5000,85.3900
USDJPY,20110407,00:00:00,85.3900,84.5700,85.4700,85.0100
USDJPY,20110408,00:00:00,85.0100,84.6600,85.3700,84.8200
USDJPY,20110411,00:00:00,84.9000,84.5000,85.1300,84.6200
USDJPY,20110412,00:00:00,84.6200,83.4500,84.7600,83.5400
USDJPY,20110413,00:00:00,83.5400,83.4800,84.2300,83.9000
USDJPY,20110414,00:00:00,83.9000,82.9400,83.9000,83.4600
USDJPY,20110415,00:00:00,83.4700,82.9400,83.7500,83.0700
USDJPY,20110418,00:00:00,83.1400,82.1700,83.2400,82.4700
USDJPY,20110419,00:00:00,82.4600,82.2900,82.7300,82.5400
USDJPY,20110420,00:00:00,82.5400,82.2300,83.0700,82.4800
USDJPY,20110421,00:00:00,82.4800,81.6000,82.5500,81.8600
USDJPY,20110422,00:00:00,81.8600,81.6400,82.0800,81.9000
USDJPY,20110425,00:00:00,81.7900,81.6500,82.4000,81.8000
USDJPY,20110426,00:00:00,81.8000,81.4600,81.9500,81.5800
USDJPY,20110427,00:00:00,81.5800,81.2500,82.7600,82.2400
USDJPY,20110428,00:00:00,82.2400,81.3800,82.2500,81.5400
USDJPY,20110429,00:00:00,81.5400,81.0200,81.6300,81.1000
USDJPY,20110502,00:00:00,81.0900,80.9800,81.6600,81.2400
USDJPY,20110503,00:00:00,81.2400,80.6700,81.2500,80.9500
USDJPY,20110504,00:00:00,80.9500,80.4200,81.1700,80.6200
USDJPY,20110505,00:00:00,80.6200,79.5500,80.6700,80.2500
USDJPY,20110506,00:00:00,80.2600,80.1800,80.9100,80.5300
USDJPY,20110509,00:00:00,80.6900,80.1600,80.8200,80.2500
USDJPY,20110510,00:00:00,80.2500,80.1400,80.8800,80.8300
USDJPY,20110511,00:00:00,80.8400,80.6000,81.3000,81.0900
